X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,outcome
9.38,694520,2526,241,153,5.59,12.38,4,21962,15,32.93,73.45,170.66,1.2,80.44,142.32,229.94,448.3,2,194,1105546,73
0,26760,2024,120,101,6.6,19.4,0,71512,7,0,0,0,0,6.2,6.4,220,447.4,1.6,557,1081963,77
0,429,169,15,24,0.2,0.2,0,5621,0,0,0,0,0,0,0,15.6,16.8,1,5270,1856587,98
0,56826,973,130,120,0.8,4,0,40037,4,0,0,0,0,0.4,5.6,61.4,166.8,2.2,2071,1732128,93
0,43234,1708,220,73,0.8,2.4,1,37983,4,0,0,0,0,1,1.6,68.6,102.2,3,629,1534331,93
0,618922,4046,500,389,7.4,2.4,1,61134,10,0,0,0,0,0.6,1,365.8,524.2,3.4,8098,1834163,77
0.4,321786,4083,313,225,3.2,1,0,73053,4,2.2,1.6,0,0.6,3.6,4.2,160.6,289.2,1.6,545,1015547,81
0.2,97319,3436,240,321,0.4,1.8,1,545693,2,0.2,0.2,0,0.6,3.2,3.2,32.4,49,1,704,992006,87
1.6,191310,2155,93,83,0.8,3.2,0,39240,1,2,2,0,0.6,2.2,2.4,46.2,62.4,2.6,239,1752434,94
0,24720,461,44,64,1.2,0.8,0,20705,2,0,0,0,0,1.8,3.2,55,69,2,534,1742819,89
0,36318,1117,107,68,0.4,0.2,1,29286,2,0,0,0,0,0,0,29.4,51.6,1,663,1069317,96
0,100484,1328,222,188,0.4,0.4,38,87614,84,0,0,0,0,1.2,1.6,35.07,67.74,2.5,885,999952,93
10.16,15887,1404,116,87,0.2,0.2,48,59172,32,19.32,24.9,20.12,2.99,5.98,6.77,18.92,32.27,3.7,154,1113450,90
0,649934,2423,566,248,0.2,0.2,14,653520,15,0,0,0,0,0.6,1,23,32.4,1.8,430,1044971,91
10.4,623272,6777,1208,535,9,5.4,5,213540,27,17.2,25.4,23.6,6.8,7.4,11.8,467.6,756,233,62,38,0
0,914154,3752,358,204,2.4,3.61,17,563127,19,0,0,0,0,10.02,16.83,153.31,264.93,4.8,2603,1038966,82
0,256240,212,41,37,0.2,0.2,1,253263,1,0,0,0,0,0,0,15.8,16.8,2.4,4639,1827776,97
5.2,100084,3618,246,176,0.2,0.2,3,224588,5,12.4,14.6,6.2,0.4,3.2,5,15.4,54.6,3.8,181,1519798,89
0,27168,1381,158,119,1.4,2,1,22368,6,0,0,0,0.2,4.6,6.8,103.4,154,514,92,8,0
0,192864,1591,329,137,1.6,2,1,11556,10,0,0,0,0.2,20,20,122.4,304.6,3.8,6061,1709011,88
0,94622,587,45,32,0.6,0.6,1,9992,2,0,0,0,0,0.2,0.4,31.2,38.4,1.4,6259,1857560,96
0,23730,5063,225,210,0.2,0.2,0,223135,1,0,0,0,0,1.6,1.6,26.6,33.6,2.6,451,1387595,89
7,225023,2215,208,206,1,1.2,4,60418,4,11.2,9,0,4.2,1.8,1.8,80.2,118.8,1.5,318,1101534,88
0,16214,917,70,37,0.6,1,0,19692,1,0,0,0,0,0.2,0.2,52.6,98,3.5,2854,1009477,95
0,34552,253,22,24,0.8,0.8,1,22677,2,0,0,0,0,2.2,4.4,56.4,63.6,1.2,7091,1846198,96
37.47,362978,1430,161,174,0.6,1.8,0,364675,1,72.95,49.9,0,0,7.82,11.42,39.68,84.17,1,220,1117581,81
2,42713,1195,181,60,2.4,2.4,0,37842,3,4,13.2,27.4,0.8,0.6,0.8,181,290.6,2.6,271,1754974,92
3.4,43490,1601,84,49,5,16.2,0,20837,6,4,3.8,0,2.8,0.8,1.4,141.8,267.2,2.2,192,1749606,89
0,11207,1307,97,36,0.2,0.2,1,22764,2,0,0,0,0,0,0,15.6,16.8,1.4,4621,1828408,96
5.8,185684,4201,461,384,4.2,2.8,71,64437,53,10.2,10.2,0,0.4,7.2,7.8,214.4,361,1.6,240,984506,72
0,171714,788,91,73,1.4,1.6,0,142275,2,0,0,0,0,4.2,8.2,70.8,102.8,2,6410,1848032,91
0,13354,222,11,16,0.2,0.2,2,51904,2,0,0,0,0,0,0,15.63,16.83,1,6992,1863239,98
0,66706,1335,151,122,0.8,5,1,43887,2,0,0,0,0.6,2.4,2.6,32.4,61,1,365,1031246,91
0,45870,1899,193,148,0.4,1.2,0,51612,0,0,0,0,0,0.2,0.2,40.08,49.9,4,2542,1045193,93
5.6,164827,2128,206,137,0.4,0.4,0,42642,0,7.8,7.8,0,0.8,1.8,2,48.4,116.6,1.3,314,1018701,89
2.4,418070,2009,408,281,5,4.2,0,61161,11,10.4,63.6,100.8,0.6,5.6,10.2,327.4,581.2,4.4,427,1721011,75
0,4611,1665,117,80,0.4,0.8,0,45409,0,0,0,0,0,1.4,2.2,35.4,47.6,2.6,433,1754104,86
0,68419,1200,84,44,0.2,0.2,2,30007,3,0,0,0,0,0.8,1,16.6,26.8,1,561,1019416,96
0.2,306725,1599,141,59,3,4.4,0,30076,3,0.4,0.4,0,0,1,1.6,190.4,299.4,2,350,1030334,88
7.6,7621,1975,207,156,0.4,1.6,0,71396,2,11.6,14,39.2,0,6.2,6.2,21.6,60.8,1.7,188,1064462,93
0,1216,239,32,24,0.4,0.8,39,6747,29,0,0,0,0,0,0,33.53,33.93,1.2,7038,1848915,95
0,7018,200,14,15,0.2,0.2,19,4955,13,0,0,0,0,0,0,15.6,16.8,1,7240,1863624,97
0,332602,1214,327,105,0.8,2.6,73,24428,58,0,0,0,0.6,41,53.4,59.8,198.6,1,692,986238,91
4.8,48876,1909,174,153,0.6,1,183,90840,164,16.8,61.2,132.8,0.4,29,55.8,99.2,130.8,1.3,165,1067525,86
0,4988,354,50,40,0.6,0.6,36,21803,27,0,0,0,0.6,1,1,27.6,45.2,3,496,1712853,95
0.8,75594,3647,435,185,2.8,3.8,57,54490,42,0.8,0.8,0,0.4,9.8,9.8,190.4,428,1,424,1124478,77
5.79,62620,1664,109,79,1.2,1,12,31710,15,6.39,7.19,3.79,2.59,9.38,10.18,67.86,173.85,5,244,1059291,89
0,26150,662,34,35,1.4,1.2,3,5587,13,0,0,0,0,0,0,88.6,117,1,7405,1865309,94
0,990950,3168,295,198,1,2.4,393,37039,405,0,0,0,0,7.39,9.18,63.67,143.91,2.4,2398,1702935,82
0,294454,1278,136,107,1,1,36,32347,39,0,0,0,0.2,13.6,63,114.4,234,2,1018,1051102,89
0,213349,4987,182,114,2.2,7.4,7,37367,17,0,0,0,0,0.4,0.4,186.8,180.6,3.2,841,1534522,81
0,178145,1784,320,138,1.8,2.4,41,28247,34,0,0,0,0,27.05,31.26,134.27,302,3.8,676,1066519,86
0,70661,2613,325,161,7.2,5.4,19,96586,28,0,0,0,0,3,3.4,317,600.4,1.5,994,1007877,78
0,395229,925,128,87,0.8,6.8,0,88354,2,0,0,0,0,10.6,21.2,73.2,85,2.4,704,1756390,91
1.6,74054,2307,121,75,1,2.4,0,20034,1,4.4,22.2,55.6,0,0.2,0.2,86.2,143.4,1.6,136,998451,91
5.2,279042,5165,558,462,5.6,1.6,109,155638,219,37.8,67.8,72.4,0.4,17.2,32.6,273.6,469.6,1,140,1017734,66
0,187907,2363,472,349,3.59,1.2,0,130569,8,0,0,0,0.4,7.58,8.18,175.05,330.14,1,432,1060201,83
0.4,64103,800,49,63,0.6,0.6,1,102654,3,0.4,0.4,0,0.2,0.4,0.4,112.6,49.2,2,181,1522861,95
0,56544,2533,105,128,1.4,1.2,1,236441,6,0,0,0,0,0.6,0.6,66.6,109.6,2,534,1524600,93
0,409008,3457,241,141,0.6,1.8,13,180947,17,0,0,0,0,16.23,18.04,48.1,140.68,1975,82,18,0
0,31184,1474,130,61,1,1.2,6,24607,8,0,0,0,0.2,3.61,4.81,84.17,156.91,3.2,676,973321,91
0,136424,453,43,36,2.2,2.2,0,57700,2,0,0,0,0,1.8,3.2,170.2,169.2,2,6264,1853056,89
0,947563,3386,545,378,6.8,5.2,6,119175,17,0,0,0,0,7.6,9.8,324.4,510.4,2,2521,1091992,74
0,53362,3132,145,127,0.8,2,20,63831,21,0,0,0,0,14.2,15.2,61.6,133.8,1.4,859,1005901,84
0,300889,2725,237,221,3.4,1.6,3,238908,7,0,0,0,14.4,22.2,42,158.8,357.6,2,569,1042981,74
0,623893,2013,472,171,2.8,3.6,21,577518,24,0,0,0,0,1.2,1.6,167,255.4,1.5,606,1045882,87
0,579404,2396,202,106,1.6,2.8,0,22490,2,0,0,0,0,4,6.4,99.4,134.6,3.8,599,1096501,87
0,453313,2576,340,209,3,1.4,0,22792,5,0,0,0,0,15.2,28.2,161.2,251.2,3.2,2440,1763877,81
9,500122,5777,677,569,11.8,5.8,1,41626,20,23.6,51.8,109.6,1.8,8.8,13.2,647,1002.8,1.2,152,1024738,59
1.6,294877,2198,305,171,0.6,1.8,11,57789,15,2,6.6,8.4,12.2,8,8.6,33.8,78.6,1.2,159,1085358,90
0,34266,436,45,31,0.4,0.4,0,8778,1,0,0,0,0,0,0,32.4,40.6,2,835,1722474,96
0,168369,1474,217,222,4.6,2.8,0,45720,6,0,0,0,0,3.8,6.6,307.2,351.8,1.8,3704,1820309,77
0,3477,217,10,19,0.2,0.2,0,64742,0,0,0,0,0,0,0,15.6,16.8,1,7746,1870136,98
0,210346,1548,178,72,1.4,2,5,213026,12,0,0,0,0,1.4,1.6,87,180.4,4.4,1990,1559387,93
4.8,354424,2883,277,162,2.2,2.6,3,36094,14,11,26.8,28.4,20.8,13.4,36.8,132.6,281.8,1,143,1100986,84
0.4,4306,929,64,55,0.4,2,56,22554,39,0.4,0.4,0,0,0.6,0.8,20.4,47,1.5,182,999139,95
0,11252,325,44,36,0.8,0.8,0,11785,2,0,0,0,0,0,0,61,61,2,3173,1708285,97
3.4,389889,4062,257,153,3.2,4,23,47269,41,6.4,9.8,10.6,2.4,16,22.2,216.4,590.6,7,350,1311875,78
3.61,161993,2711,144,118,1.4,1.6,0,56924,1,14.23,20.84,35.07,4.81,5.41,5.81,102.81,170.74,2.6,152,1087596,89
0,96962,1106,85,60,0.2,0.2,7,23460,9,0,0,0,0,51.3,99.4,91.78,370.14,1.8,2644,952324,85
7.4,125593,3398,511,103,2.2,2.2,13,29286,14,35.8,70.4,136.2,0,0.4,0.4,271.2,403.6,1,138,1081218,84
3.59,346697,4338,319,246,1.6,2.2,3,139861,12,16.57,52.5,75.85,1.2,75.45,79.64,129.74,486.63,6.4,465,1290687,76
0,326302,1402,176,88,2.2,2.2,0,64623,11,0,0,0,0,2,3,99.6,180.2,3,1131,1538981,90
0,7026,198,18,20,0.2,0.2,1,4055,1,0,0,0,0,0,0,15.63,16.83,1,8901,2243187,97
0,132347,887,115,51,0.2,0.2,0,125126,0,0,0,0,0,0,0,15.6,17.6,3.6,1369,1755973,96
0,20310,1693,143,147,0.2,0.2,1,27719,1,0,0,0,0,2.2,4,16.2,25.6,1.5,521,1066154,95
0,107456,1203,101,73,0.8,0.8,37,186673,26,0,0,0,0,0.2,0.2,63.6,85,2,6561,1852306,92
3.81,307016,3781,346,168,2.4,3.21,10,76305,15,4.21,8.62,18.44,5.21,1.4,1.4,154.91,296.99,5.2,155,1004704,85
7.2,5230,257,26,40,0.2,0.2,0,137977,1,13.4,13.2,0,0.8,7.6,9.4,17.2,30.6,1.6,434,1743578,89
0.6,138031,4509,291,182,1,1.6,3,108618,5,0.6,3,8,3.6,0.6,1,90.6,125.6,1,149,1127822,84
1.8,90515,1310,141,134,0.4,0.4,0,24380,1,15.8,58.6,140.8,0,75.8,79,31.8,124.6,2.4,133,1119430,90
0,351460,516,64,18,0.8,0.8,68,4520,48,0,0,0,0,1.4,1.8,61.68,66.27,2.2,581,1738362,89
5.81,454987,4210,789,756,2.61,1,1,396436,4,6.21,6.01,0,0.8,4.81,7.21,140.68,253.51,2,167,1094804,79
0,108171,1676,178,146,1.8,3.2,0,23730,8,0,0,0,0.2,3.6,4,136.6,167.6,1,772,1105752,88
0,104999,295,34,34,0.8,0.8,1,14568,1,0,0,0,0,0.6,0.6,53.8,61.2,2.2,4578,1846795,96
9.4,426742,3484,464,273,0.6,2.4,1,313462,3,45.6,109.2,234.6,1.6,13.2,22.8,63.8,299.6,4.4,152,1372693,79
0.6,874754,3080,510,262,0.4,0.4,1,387849,2,0.8,0.8,0,0.4,3.2,5,41.4,74.2,2.4,374,1020645,82
0,231152,548,63,39,2.4,2.4,0,48871,3,0,0,0,0,2.2,2.2,183,264.8,2.8,1024,1789218,82
11.98,1750729,4252,341,167,8.58,23.75,122,119055,147,52.89,127.54,319.96,2,101.6,126.55,351.3,758.28,3.6,134,1098617,55
3.8,112097,3289,165,162,1.6,2.4,1,189578,3,9.8,18.6,27.2,0.6,3,3,114.4,161.2,3,173,997024,85
0,113378,1816,109,62,3.19,4.59,13,77967,32,0,0,0,0,2.99,4.39,214.57,373.85,6.2,2761,1545443,87
0,818219,1128,429,142,0.4,0.4,14,590202,17,0,0,0,0,0.4,0.4,36.2,73,480,93,7,0
11.6,482340,2876,692,186,0.8,2.2,0,59018,16,43.2,149.6,246.4,0.2,68.8,111,113.4,221.4,2.4,157,1028288,80
0.2,9096,2823,263,164,0.4,0.6,0,25836,0,0.2,0.2,0,0,1.8,1.8,30.2,72.6,4,260,1104285,90
0,708020,3089,254,282,0.8,0.6,0,413212,3,0,4.6,17.4,0,44.8,89.4,42.6,70.8,2.4,473,1644789,84
11.78,136968,3208,298,153,3.79,4.19,12,171740,18,34.33,79.84,134.53,2,20.76,23.15,312.97,416.17,1.8,122,969851,81
1,390240,1523,214,133,6.4,19.2,44,29553,55,13.4,25.2,83,0,64.6,65.2,224.8,543.4,3,205,1089058,77
0.6,21666,2083,172,132,1,1.2,0,21076,1,0.6,0.6,0,0,10.2,11.6,82,129.4,3,334,1092141,89
5.99,73824,3918,405,245,0.2,0.2,0,101855,0,11.58,14.37,13.57,0.2,8.38,8.98,15.77,193.01,1.5,135,1002566,88
0,191582,5352,406,366,3.79,1.4,0,63557,556,0,0,0,0.4,0.8,1.2,193.41,300.4,4.6,2846,1375340,72
0,35989,491,62,57,0.2,0.2,1,9102,1,0,0,0,0,0.8,0.8,16,21.4,2.2,1081,1708304,96
0.6,6558,2044,115,89,0.2,0.2,1,20569,1,0.6,1,0.6,0.2,1.4,1.6,15.8,23.6,1.5,128,1020136,93
0.2,144658,2815,196,123,1.79,2.99,114,32908,100,0.2,0.2,0,0.6,20.92,26.69,127.69,326.29,496,85,15,0
0,8687,183,13,17,0.2,0.2,1,11003,2,0,0,0,0,0,0,17.84,16.83,1.4,7261,1867705,98
0,5973,231,21,29,0.2,0.2,16,4996,12,0,0,0,0,0,0,16.4,16.8,1.6,488,1754712,92
0,16792,1080,30,66,0.2,0.2,20,271467,14,0,0,0,0,0,0,15.6,16.8,1,4465,1824160,96
0,37270,1841,57,45,0.4,0.4,6,14071,9,0,0,0,0,3.6,6.6,26.4,107.8,3.2,8055,1403126,94
33.2,168579,2893,380,188,2.6,2.6,1,263824,4,62.2,55,0,0.8,27.4,52.4,130.6,315.2,2.4,243,1535341,79
0.8,58633,2100,178,104,1.6,1.8,0,26231,7,0.8,0.8,0,0.4,1.8,5.4,103.6,136.8,3.2,283,1113419,90
0,22717,1187,142,84,1.2,1,0,16533,5,0,0,0,0.4,2.2,3.21,99.6,138.68,4.5,1099,1018461,94
0,40388,653,81,91,1.6,0.6,1,20918,4,0,0,0,0,0,0,85.6,119.2,1,7203,1874077,95
0.6,24066,1826,214,195,0.6,0.6,1,37270,1,5.4,7.8,8.2,0.2,3.2,4,55,67.8,1.3,138,1102162,92
1.6,41957,2494,198,148,0.2,0.2,0,31916,2,1.8,1.8,0,0.2,4.19,7.19,24.55,59.68,3,247,1084270,93
0,246490,4116,234,194,1.6,5.2,98,119184,106,0,0,0,0,3.6,4.2,124.6,236.4,1.3,950,1002078,83
0,167379,5959,381,184,3.4,9.4,18,30436,31,0,0,0,0.2,2.6,2.8,218.6,388.6,5,8046,1373474,73
3.99,787021,3158,248,158,1.6,2.4,4,308246,7,4.59,4.59,0,3.39,20.56,38.52,102.79,206.99,1.8,304,1015668,77
6,140615,2959,235,147,0.4,1.2,67,130533,49,10.8,14.2,9.6,6,3.8,4,18.8,36,1.3,138,1128235,89
0,7565,1638,137,109,0.2,0.2,7,25868,10,0,0,0,0.4,9.8,10.2,16.6,95.2,2.8,473,976858,93
0,172744,3786,167,149,1.2,1.2,3,161033,5,0,0,0,1.8,4.6,4.6,105.2,171,1,700,986394,87
0,218562,2318,329,269,8.8,3.6,2,8324,12,0,0,0,0,0,0,413,614.4,4,7094,1859120,81
0.2,17661,354,69,82,0,0,0,63201,0,0.4,11.8,27.2,0.2,0,0,4.2,24.4,3.8,129,1711278,97
0,522666,443,83,49,1,3.6,0,155858,1,0,0,0,74.2,0,0,46.2,63.2,2.4,1382,1762197,93
0,691537,3121,341,233,2.8,2.6,4,133912,20,0,0,0,19.6,12.6,24,217.4,343.6,1.5,539,1044970,75
1.8,130854,3244,182,137,1,5.8,2,23562,7,2.8,2.4,0,2,4.4,5.8,46.2,79.8,5.6,217,1309640,83
24.2,216458,3080,712,165,11,10.2,1,176871,39,130.8,348.2,720.8,2.2,43.4,69.8,568.4,1051.2,6.4,119,1744413,55
10.62,434501,3760,272,112,12.83,36.67,0,32705,53,58.12,82.57,143.69,0.2,21.44,33.07,498,962.53,2.3,185,1108132,55
8.42,182851,3131,244,136,6.01,7.41,67,27898,80,41.68,102,191.58,1.8,26.45,32.06,360.72,732.26,2.2,166,1038256,67
0,238224,5176,272,172,0.2,0.2,127,222016,110,0,0,0,0,7.6,14.8,16,61.6,3.8,1505,1326022,87
0,69921,2839,153,128,0.2,0.2,0,134836,2,0,0,0,0.2,0.6,1,35.8,47.8,3.2,2963,1534675,88
0.4,181548,1536,158,106,0.6,0.4,8,22361,13,0.4,0.4,0,8.2,1,1,49.4,71,2,205,1086210,93
0.8,69409,3801,511,491,0.6,0.8,0,73843,1,0.8,0.8,0,0,1,1,37.92,57.68,1.5,182,1012693,85
0,85634,4515,185,165,3.79,4.99,6,65019,11,0,0,0,0,0.4,0.6,276.25,316.17,4.4,890,1537031,76
0,28598,1511,87,61,1.2,3.6,0,3684,4,0,0,0,0,9.8,11.2,54,122,2,409,1382992,94
0.6,78411,1824,161,118,0.6,0.6,71,94050,51,0.6,0.6,0,0.2,0.6,0.6,44.6,65.4,1.5,302,989306,92
0,4773,1873,60,59,0.2,0.2,29,52693,22,0,0,0,0,0,0,20.2,17.6,2,2046,1642926,97
0,4959,1806,97,69,0.6,5.4,2,7334,4,0,0,0,0,3,3.6,61.8,72.6,2.2,474,1383408,93
0,242465,7560,506,410,9.6,12.8,176,86281,162,0,0,0,0,0.4,0.6,506,677.6,7.4,1351,1634653,55
13.97,179136,2822,113,92,0.8,2.59,3,99896,6,20.56,20.56,0,11.98,10.58,19.36,61.28,91.82,2.2,264,1517261,90
0,877,322,40,32,0.6,2,0,6435,1,0,0,0,0,0.8,1,42.6,44.4,3,597,1715934,97
0,998056,2790,221,89,0.2,0.2,0,17924,0,0,0,0,0,0.4,0.4,15.6,22,1.2,519,1095728,92
0,103959,4231,893,481,0.6,0.8,13,65253,17,0,0,0,0,0,0,84.4,74.8,3.2,608,1540382,85
1.2,17498,2386,146,158,0.2,0.2,0,29550,0,1.2,1.2,0,0.6,1.2,1.2,15.6,18.8,2.4,237,1708638,94
0,102119,261,81,44,0.2,0.2,14,117424,14,0,0,0,0,0,0,15.6,17.4,3.2,1829,1759162,98
0,64641,3014,245,288,2,0.6,2,482422,8,0,0,0,0,0.4,0.4,106,201.2,2.6,434,1016594,83
0,56458,2574,112,87,0.4,0.6,2,97339,5,0,0,0,0,0.8,1,43.8,50,3.2,1196,1548555,92
4.99,310489,2391,319,265,0.4,0.4,98,166378,179,15.37,15.17,0,2.4,1.2,5.19,48.9,72.46,286,88,12,0
7.19,389071,4853,635,522,9.58,10.18,0,27888,23,15.77,57.09,108.38,0,4.79,9.18,433.33,731.14,2.5,200,1002606,64
0,234714,2360,231,184,2.6,1.6,89,46287,80,0,0,0,0.2,17.6,18.8,165.2,316.6,4.6,7774,1365789,86
4.78,684317,4996,777,739,3.78,2.79,0,547834,12,22.51,56.57,98.61,0.6,19.92,77.69,121.91,245.02,1.3,147,1041729,80
0,91651,1706,124,58,3.2,5.8,1,35442,5,0,0,0,0,1.4,2.8,160,217.4,1.2,8437,1882131,91
3.8,74149,1793,87,64,0.6,1.2,7,26459,11,5.2,4.8,0,1.6,9.8,16,62.2,94.4,2,359,1119374,90
0,21470,1287,56,32,3.2,10.2,0,10323,4,0,0,0,0,0,0,94.6,172.8,2.2,4563,1828696,94
3.2,345574,3357,305,173,6.8,5,1,146362,23,4,3.8,0,0.6,14.4,19.6,366.6,490.6,4.2,325,1528362,77
0,134239,1467,185,103,0.8,0.8,15,129551,18,0,0,0,0,0.2,0.2,69.8,74.2,4.4,1496,1602899,93
0,679012,1363,291,389,0.4,0.4,1,348619,2,0,0,0,0,30.4,58.4,27.8,56.8,1.8,1344,1707259,84
0,594708,3967,422,251,4.2,2.8,285,103365,277,0,0,0,0,13.8,13.8,228.6,368.2,7.6,2633,1335160,78
8,479961,3731,321,257,1.4,1.2,2,501134,10,37,97.4,772.4,0,52.6,103.2,139,168.2,2.6,275,1063549,72
8.02,196064,1891,255,246,0.8,0.8,52,238996,163,41.88,50.5,38.48,0.6,4.01,4.01,70.94,120.84,1,177,981045,91
0,2061,164,8,28,0.2,0.2,0,29064,0,0,0,0,0,0,0,15.4,16.8,1,7351,1874424,99
0,2174,607,81,45,0.2,0.2,0,6138,1,0,0,0,0,0.4,0.4,25.2,14.6,2.8,962,1711923,96
0.4,5502,886,105,62,0.2,0.2,0,23118,0,0.4,0.4,0,0.2,0.2,0.2,13,17,2.2,262,1757120,93
0,126557,520,51,52,2,2,1,53547,4,0,0,0,0,2,2,207.19,165.67,2.2,11197,1868873,88
0,183535,2443,405,327,3.8,2.2,1,89572,5,0,0,0,0,2.4,2.6,211.8,324.2,1,2637,1017880,85
0,800804,852,182,73,1.8,0.6,1,14083,4,0,0,0,0,0,0,95.8,124.4,2.6,6792,1842634,92
28,661653,2429,355,346,1.6,3,51,450703,128,113,188.8,361.8,2.4,57.8,105.6,125.4,222,2,132,1016723,74
4.38,216979,1747,142,74,3.39,5.78,15,50870,18,5.58,53.59,118.33,3.78,2.79,3.59,238.84,546.41,3.6,197,1014610,80
0,212873,1476,172,103,2.8,2.8,47,30993,42,0,0,0,0,1.4,2.4,172.4,256,3.2,1426,1070854,86
0,256291,3195,475,372,9.8,3.8,1,9559,13,0,0,0,0,0,0,429,646.8,2,6118,1854101,77
0,131413,3411,336,164,1.2,1,2,44494,4,0,0,0,0,4,4.4,71.8,122.8,1,645,1118875,85
0,485056,2162,307,216,2.19,0.6,0,33264,4,0,0,0,0,5.38,5.38,108.96,196.22,2,504,1051743,86
0,120581,593,159,92,1,4.59,1,81233,1,0,0,0,0,6.79,12.97,30.94,71.26,3.8,351,1734211,94
0,10301,1228,57,72,0.2,0.2,0,108556,0,0,0,0,0,0.2,0.4,13.2,16.8,1.8,6800,1860962,95
0,15493,1011,56,56,0.6,1,0,18387,1,0,0,0,0,19,19,49.6,139,2.8,739,1089934,93
0,278,109,10,13,0,0,0,7934,0,0,0,0,0,0,0,0,0.2,1,8493,1866040,99
0,94831,226,27,31,0.2,0.2,25,27476,17,0,0,0,0,0,0,15.8,19,1,7369,1874573,97
5.4,94102,2896,220,181,1.8,0.8,2,87033,8,10.2,15.4,22.2,0.2,0.4,0.4,100.6,148,1,232,1080682,88
12.2,311482,4068,450,312,2.2,3.6,45,221885,80,32.4,79.6,113.8,13.6,3.4,8.8,132,268.4,1,170,1097622,80
0,19779,297,24,31,0.2,0.2,0,36920,0,0,0,0,0,0,0,15.6,16.8,1.4,1776,1766960,91
0,185201,410,63,84,0.4,0.6,0,96070,0,0,0,0,0,2.2,2.4,33.2,45.4,1.8,2502,1771370,93
0,149267,1753,204,93,0.2,0.2,2,137092,2,0,0,0,0,0.6,0.8,15.2,18.4,5.6,3856,1605106,96
0,18019,510,23,24,0.6,2.2,1,9643,2,0,0,0,0,0,0,40,58,1.8,6236,1832586,88
0,290917,3140,216,158,13.2,34,1,67225,15,0,0,0,4.8,2.2,2.4,468.2,820,1,364,1080395,65
0,8007,1377,95,97,0.4,0.4,59,24951,88,0,0,0,0,2.4,5,49,47,2,981,1086547,93
2.2,63003,2895,173,181,1,0.6,0,143471,5,3.39,3.19,0,1.8,3.19,4.39,70.86,141.72,2.2,298,1025753,87
0,135198,1471,70,43,1,2.4,82,13794,60,0,0,0,0.2,11.02,14.63,104.41,163.73,1.4,799,1000784,91
0,99031,654,35,22,1.2,2.2,1,16033,3,0,0,0,0,0,0,91.38,129.26,1,8511,1869794,94
0,758562,2792,341,251,2.4,3.39,0,251742,3,0,0,0,0,21.76,40.32,149.7,278.24,2.8,598,1039615,79
0,129997,1974,183,191,2,1.8,6,109342,21,0,0,0,0.2,2,2.2,124.4,186.2,3.4,550,1532637,88
0,85176,1893,117,100,1.4,2.8,2,71503,10,0,0,0,0.2,1.6,1.8,129.2,186.6,3.4,1192,1513686,84
0,3025,786,70,43,0.4,0.4,1,8770,2,0,0,0,0,0.2,0.2,28.54,42.12,1,1231,1742181,94
17.4,783601,4083,309,198,5.6,17.2,223,139522,208,58.6,68.6,141,1.4,37.4,46.8,203.4,503.8,3.2,172,1095856,66
0,145996,3313,223,131,1,5.39,1,22201,4,0,0,0,0.4,6.79,7.19,53.09,85.23,2.6,566,1093983,87
0.6,12567,1203,69,58,0.2,0.2,0,47830,0,0.6,0.6,0,0,1.2,1.2,15.6,18,2,151,1718886,97
4.19,211372,5275,461,387,3.99,1,96,39920,77,9.78,43.51,64.87,0.2,23.75,26.15,188.42,449.9,142,70,30,0
0,655028,4032,470,330,6,2.6,30,68781,48,0,0,0,0,9.2,13,323,718,7.6,8067,1368011,65
0,78884,516,53,30,2.6,2.6,0,23095,2,0,0,0,0,3.8,3.8,197.4,190.8,2.4,922,1789414,83
0,206378,2912,454,369,7.4,2,27,14665,26,0,0,0,0,0,0,365.8,525,3,11640,1881640,80
0.6,60975,1218,162,62,1.2,1.6,1,14627,2,0.6,0.6,0,0.6,4.2,4.4,98,223.6,3,245,1037384,86
0,314895,3078,172,154,3.8,6.2,44,178270,116,0,0,0,0,1.6,1.8,247.8,368.4,3.4,1093,1515243,79
0,10405,4098,138,141,0.2,0.2,12,26548,12,0,0,0,0,5.6,5.6,15.8,39,1.2,952,975870,90
6.4,32016,278,35,28,0.2,0.2,0,17965,1,8.2,8.2,0,5.8,0,0,20.6,21,2.2,305,1716877,97
0,3703,163,11,17,0.2,0.2,0,5873,0,0,0,0,0,0.6,1.2,15.6,16.8,1,5270,1856600,98
0,35060,1214,41,36,0.4,0.6,28,22650,18,0,0,0,0,0.8,1.4,29.8,41,1,698,1069582,92
0,23448,2379,220,221,0.2,0.2,2,54657,2,0,0,0,0.4,0.6,0.8,15.8,22.2,2,1147,1056250,95
5.39,1943774,3648,354,199,1.8,4.59,1,44069,76,7.19,10.38,16.17,9.38,44.11,291.62,109.38,326.95,2,284,1023842,72
0,200152,269,38,20,0.2,0.2,0,10044,1,0,0,0,0,0,0,16.77,16.97,2.2,8117,1860287,97
0,190279,956,85,72,0.2,0.2,47,102313,33,0,0,0,0,0.6,0.6,47.8,43.2,2.6,1109,1537536,95
0,14267,697,38,26,0.2,0.2,0,25939,0,0,0,0,0.2,0,0,15.6,19.8,1.2,2029,1763994,96
2.2,128950,4368,241,210,12.2,33.6,2,51814,67,6.6,16,23.2,1,11.8,12.4,421,777.6,1.4,279,1094907,60
